date,state,compound,pos,neg,neu,count,num_sentence
1107,Montana,0.066387193,0.090260526,0.070732456,0.839059649,19,1.894736842
1107,South Dakota,0.070053341,0.135128066,0.09526645,0.769620635,33,2.575757576
1107,North Dakota,0.031187667,0.109876667,0.080673333,0.809503333,25,2.04
1107,Wyoming,0.14695,0.1866,0.0702,0.7432,10,1.5
1107,"Washington, D.C.",0.087305377,0.117890388,0.056301055,0.82579803,190,2.221052632
1108,Rhode Island,0.057477039,0.110834161,0.099421532,0.789697619,23,2.782608696
1108,Connecticut,0.076580258,0.111146714,0.063946479,0.824892723,71,2.070422535
1108,Massachusetts,0.040293559,0.093911345,0.07514348,0.830946852,149,2.234899329
1108,New Hampshire,0.070590333,0.100779167,0.0562875,0.842958333,20,2.45
1108,Vermont,-0.005430952,0.105488095,0.111345238,0.783202381,14,2.214285714
1108,Delaware,0.082432083,0.076383333,0.056375,0.867254167,16,1.9375
1108,Oklahoma,7.25E-05,0.081670945,0.077679688,0.840666295,64,2.78125
1108,Nevada,0.035589833,0.096198741,0.072723095,0.831106259,70,2.2
1108,New Mexico,-0.000364198,0.104569444,0.100347222,0.795072531,54,2.296296296
1108,California,0.022671697,0.104726178,0.098888679,0.79639987,911,2.499451153
1108,Texas,0.053301166,0.105902566,0.089693939,0.804420551,515,2.211650485
1108,Florida,0.079692604,0.110421639,0.082861202,0.806722952,469,2.226012793
1108,Pennsylvania,0.015266149,0.107875267,0.098595753,0.793536103,236,2.292372881
1108,New York,0.045264637,0.104882686,0.086285454,0.808822658,576,2.135416667
1108,Illinois,0.051852475,0.096324856,0.065602443,0.83806875,232,2.142241379
1108,Ohio,0.038515622,0.108208514,0.086678666,0.805097505,185,2.351351351
1108,Georgia,0.012193381,0.091107154,0.07538204,0.833505407,213,2.145539906
1108,North Carolina,0.018623125,0.101588177,0.082157177,0.816249241,185,2.556756757
1108,Michigan,0.007843242,0.094301432,0.104733333,0.800942708,128,2.1796875
1108,New Jersey,-0.017283583,0.101291376,0.107266763,0.791430452,149,2.530201342
1108,Virginia,0.013377046,0.097722243,0.086590136,0.815685289,168,2.416666667
1108,Washington,0.048436183,0.10573368,0.082020745,0.812253042,173,2.589595376
1108,Arizona,0.015819284,0.098042185,0.077045151,0.82491549,177,2.129943503
1108,Tennessee,0.064789458,0.082384286,0.070621746,0.846988413,105,2.276190476
1108,Indiana,0.001636001,0.074588454,0.079559191,0.845831746,93,2.419354839
1108,Missouri,-0.011700287,0.094893984,0.095515719,0.809608218,93,2.247311828
1108,Maryland,0.039823571,0.109226453,0.077448969,0.813310142,127,2.25984252
1108,Wisconsin,-0.042185577,0.093473155,0.108732143,0.797794702,80,2.3375
1108,Colorado,0.01924943,0.102115385,0.090825356,0.807084188,117,2.427350427
1108,Minnesota,0.038250315,0.10684616,0.084786572,0.808358258,111,2.405405405
1108,South Carolina,-0.003710437,0.098659583,0.105151667,0.796189792,80,2.3625
1108,Alabama,0.107281088,0.112567824,0.067280556,0.820141204,72,2.125
1108,Louisiana,0.00123854,0.084642369,0.093034485,0.822340027,122,2.131147541
1108,Kentucky,0.048345581,0.102334109,0.068657558,0.829017636,86,2.290697674
1108,Oregon,-0.017944893,0.09522653,0.099126268,0.805637494,103,2.495145631
1108,Utah,0.028097277,0.043377063,0.037438119,0.919181518,101,2.801980198
1108,Iowa,0.125900907,0.118339216,0.051854657,0.829768137,68,2.323529412
1108,Arkansas,-0.023025203,0.084447561,0.084971545,0.830574797,41,2.390243902
1108,Mississippi,0.02703111,0.100732305,0.090900294,0.808362772,54,2.444444444
1108,Kansas,0.11007658,0.102607553,0.048978722,0.848409414,58,2.517241379
1108,Nebraska,0.126188017,0.156932184,0.069661207,0.773417529,58,2.844827586
1108,West Virginia,0.001021232,0.10277971,0.089651449,0.807612319,23,2.47826087
1108,Idaho,-0.060692351,0.064857738,0.100059821,0.83510744,40,2.05
1108,Hawaii,-0.009347281,0.127414035,0.082927193,0.789632456,19,2.473684211
1108,Maine,0.014559917,0.100505,0.08078,0.818648333,20,2.5
1108,Montana,0.056709524,0.059619048,0.037,0.903380952,7,1.714285714
1108,South Dakota,0.060596149,0.098716831,0.061917077,0.839354598,29,2.379310345
1108,North Dakota,0.034125,0.047566667,0.059516667,0.89285,5,2.4
1108,Wyoming,0.173823611,0.136111111,0.031166667,0.832638889,6,2.5
1108,"Washington, D.C.",-0.001308,0.084558788,0.08938697,0.826031818,55,2.218181818
1109,Rhode Island,0.058269841,0.092468254,0.056968254,0.850531746,21,2.380952381
1109,Connecticut,0.029165208,0.119581629,0.101966667,0.77845928,88,2.318181818
1109,Massachusetts,0.021891114,0.088102186,0.085381197,0.826507216,195,2.164102564
1109,New Hampshire,0.059673718,0.100778846,0.080182692,0.819038462,26,1.730769231
1109,Vermont,0.114682361,0.074469444,0.032023611,0.893548611,12,2.333333333
1109,Delaware,-0.008778431,0.093977941,0.093583333,0.812453431,34,1.676470588
1109,Oklahoma,-0.000909109,0.086366739,0.088440445,0.825187069,116,2.517241379
1109,Nevada,0.0467722,0.104080696,0.079226593,0.816698736,130,2.323076923
1109,New Mexico,0.034096078,0.118462092,0.082126471,0.799390196,51,2.588235294
1109,California,0.06136745,0.107882372,0.08165929,0.810457906,1134,2.191358025
1109,Texas,0.052248068,0.10239379,0.079227335,0.818383662,712,2.099719101
1109,Florida,0.038744177,0.112811458,0.081519701,0.805675627,528,2.227272727
1109,Pennsylvania,0.036827862,0.09554155,0.071298108,0.833149043,326,2.365030675
1109,New York,0.049145477,0.098140432,0.074730304,0.827127238,732,2.181693989
1109,Illinois,0.07618606,0.111881612,0.069619829,0.818501506,294,2.265306122
1109,Ohio,0.070654524,0.110197978,0.076714227,0.813097947,265,2.090566038
1109,Georgia,-0.006437215,0.088816849,0.094362208,0.816821308,228,2.043859649
1109,North Carolina,0.051737826,0.099826633,0.083502789,0.816692891,245,2.302040816
1109,Michigan,0.059796722,0.102094508,0.076178751,0.821731096,199,2.251256281
1109,New Jersey,0.012388831,0.094169569,0.0867,0.819108872,201,2.199004975
1109,Virginia,0.035223232,0.101336588,0.07484257,0.823829699,207,2.304347826
1109,Washington,0.021582913,0.093677499,0.093251406,0.813053591,219,2.205479452
1109,Arizona,0.006950077,0.100013824,0.098047844,0.801940571,201,2.432835821
1109,Tennessee,0.119956913,0.110573122,0.072708451,0.816735211,142,2.049295775
1109,Indiana,0.033047901,0.102206416,0.086106581,0.811664275,154,2.272727273
1109,Missouri,0.048479672,0.099925278,0.072008464,0.828074896,137,2.416058394
1109,Maryland,0.060296499,0.104590294,0.08638147,0.809020602,131,2.236641221
1109,Wisconsin,0.071540145,0.111654652,0.061175068,0.827173153,87,2.528735632
1109,Colorado,0.05771878,0.110120922,0.075767984,0.814122619,188,2.494680851
1109,Minnesota,0.05438025,0.116458867,0.078357159,0.805186962,145,2.44137931
1109,South Carolina,0.079650591,0.086762007,0.046785817,0.866474578,93,2.064516129
1109,Alabama,0.046174004,0.095159001,0.076141347,0.828702381,82,2.56097561
1109,Louisiana,0.077290787,0.110481703,0.074850751,0.814692909,92,2.173913043
1109,Kentucky,0.073371671,0.101523153,0.07111406,0.827374487,116,2.336206897
1109,Oregon,0.018598682,0.090548333,0.077078636,0.832384242,110,2.427272727
1109,Utah,0.020493042,0.087297361,0.06703125,0.845634583,120,2.225
1109,Iowa,0.015119853,0.08488663,0.081378022,0.833739927,91,2.450549451
1109,Arkansas,0.05426918,0.103739071,0.081834153,0.814418579,61,2
1109,Mississippi,-0.026017402,0.094301471,0.126558824,0.779093137,34,1.911764706
1109,Kansas,0.105742392,0.105898339,0.069211794,0.824861185,86,2.209302326
1109,Nebraska,0.050880933,0.082979556,0.057342778,0.859681667,75,2.56
1109,West Virginia,-0.047444687,0.100007813,0.106636979,0.793338542,32,2.1875
1109,Idaho,0.077445395,0.089078509,0.076741228,0.834182456,38,2.263157895
1109,Hawaii,0.08842973,0.10488964,0.074747748,0.820371622,37,2.378378378
1109,Maine,0.097775278,0.094283333,0.055569444,0.850117778,30,2.566666667
1109,Montana,0.062420238,0.099400794,0.053242063,0.847285714,21,1.714285714
1109,South Dakota,0.050698,0.086203333,0.063071667,0.850738333,25,2.48
1109,North Dakota,0.049535417,0.11753125,0.0845625,0.797875,16,2
1109,Wyoming,-0.0002625,0.100125,0.037,0.862625,4,1.75
1109,"Washington, D.C.",0.067941362,0.104407532,0.075113462,0.820495032,104,1.923076923
1110,Rhode Island,0.160108056,0.134058333,0.043472222,0.822455556,12,2
1110,Connecticut,0.031000234,0.109222756,0.080034936,0.810742308,52,2.307692308
1110,Massachusetts,0.080309461,0.09111532,0.056735185,0.852119192,99,2.070707071
1110,New Hampshire,-0.123477037,0.064844444,0.096111111,0.838988889,18,2.222222222
1110,Vermont,0.055979697,0.118443939,0.09505303,0.78650303,11,3.272727273
1110,Delaware,-0.021071429,0.017178571,0.031035714,0.951785714,14,2.357142857
1110,Oklahoma,-0.080414616,0.056469145,0.090640573,0.852883965,49,3.020408163
1110,Nevada,0.049829279,0.08253385,0.066673662,0.850784819,113,2.477876106
1110,New Mexico,-0.013022024,0.082855952,0.099141667,0.818008333,24,2.416666667
1110,California,0.058870847,0.106431855,0.074566702,0.818995665,864,2.292824074
1110,Texas,0.019123381,0.103212535,0.093013237,0.80376114,461,2.106290672
1110,Florida,0.00158868,0.095884356,0.089060291,0.815052752,298,2.251677852
1110,Pennsylvania,0.016751348,0.095036214,0.081172016,0.82379537,162,2.135802469
1110,New York,0.063659109,0.101234823,0.07429368,0.824471498,414,2.217391304
1110,Illinois,-0.022079381,0.095650957,0.091878756,0.81245637,194,2.164948454
1110,Ohio,-0.012497984,0.090193007,0.097156333,0.812650399,191,2.387434555
1110,Georgia,0.027254714,0.09572137,0.08039182,0.823873722,163,2.030674847
1110,North Carolina,0.07661125,0.109674444,0.085767292,0.804526181,120,2.341666667
1110,Michigan,-0.022620937,0.079973469,0.102622098,0.817408492,105,2.323809524
1110,New Jersey,-0.015754227,0.087260758,0.083518485,0.829212727,110,2.163636364
1110,Virginia,0.016708109,0.092248599,0.082792997,0.824983894,119,2.075630252
1110,Washington,0.01892901,0.089399315,0.074001386,0.836606442,146,2.438356164
1110,Arizona,0.066471329,0.110694865,0.08244412,0.80683617,115,2.260869565
1110,Tennessee,0.041648754,0.10496433,0.09813676,0.796895794,107,2.289719626
1110,Indiana,0.036369835,0.114757987,0.083478074,0.801776818,110,2.463636364
1110,Missouri,-0.010586899,0.070824262,0.066528692,0.862658017,79,2.594936709
1110,Maryland,0.036715026,0.091980971,0.057590551,0.850445538,127,1.960629921
1110,Wisconsin,-0.011429966,0.087219416,0.095993814,0.816801718,97,2.164948454
1110,Colorado,0.058223363,0.105186879,0.069697007,0.825106153,109,2.247706422
1110,Minnesota,0.024526917,0.08609244,0.064538571,0.849376964,140,2.485714286
1110,South Carolina,0.08670622,0.123358537,0.072358595,0.804282869,41,2.097560976
1110,Alabama,-0.032081525,0.065030508,0.111397175,0.823611864,59,1.898305085
1110,Louisiana,0.052439986,0.100382921,0.08296543,0.816658059,52,2.096153846
1110,Kentucky,0.041790405,0.112811145,0.093971986,0.793207118,94,2.329787234
1110,Oregon,-0.012834286,0.083452381,0.099121429,0.817417857,70,2.214285714
1110,Utah,-0.008160428,0.072636937,0.074686261,0.852681306,74,2.162162162
1110,Iowa,-0.053079491,0.070236183,0.105673521,0.824067569,66,2.590909091
1110,Arkansas,0.067771111,0.131941667,0.082819444,0.785230556,30,2.033333333
1110,Mississippi,0.046506882,0.097915591,0.081365591,0.820718817,31,1.935483871
1110,Kansas,-0.048482034,0.083951225,0.091691422,0.824342647,34,2.617647059
1110,Nebraska,-0.004949188,0.112953788,0.102681818,0.784387121,44,2.227272727
1110,West Virginia,0.050901111,0.088211111,0.059111111,0.852677778,9,2.666666667
1110,Idaho,0.001019071,0.063641026,0.076349359,0.860009615,26,2.423076923
1110,Hawaii,-0.029072976,0.078190476,0.077135714,0.844709524,28,2.142857143
1110,Maine,0.014141667,0.108833333,0.107316667,0.783794444,15,3
1110,Montana,0.186306061,0.135151515,0.017166667,0.847681818,11,2
1110,South Dakota,0.038344106,0.1168,0.072005691,0.811182114,41,2.853658537
1110,North Dakota,0.027516667,0.132333333,0.132333333,0.7355,6,1.333333333
1110,Wyoming,-0.008266667,0.059533333,0.128266667,0.8122,5,2.2
1110,"Washington, D.C.",0.126242659,0.11050119,0.049678571,0.83985119,42,2.404761905
1111,Rhode Island,0.004928667,0.087021429,0.083169048,0.82982381,35,2.428571429
1111,Connecticut,0.036240747,0.092163889,0.087190334,0.820631888,84,2.392857143
1111,Massachusetts,0.011380917,0.103951725,0.088639222,0.807402367,167,2.317365269
1111,New Hampshire,0.018179141,0.076983838,0.078764141,0.84424697,33,2.060606061
1111,Vermont,0.052983333,0.079006667,0.063654167,0.857326667,20,2.5
1111,Delaware,-0.069666359,0.082676687,0.123269444,0.794039286,24,2.5
1111,Oklahoma,0.004232538,0.086650568,0.085889962,0.827453788,88,2.227272727
1111,Nevada,-0.01893687,0.077494462,0.091366718,0.831122274,138,2.5
1111,New Mexico,0.009257372,0.100370994,0.084435897,0.815193109,52,2.807692308
1111,California,0.04006845,0.100361265,0.081255122,0.818378924,958,2.220250522
1111,Texas,0.023850604,0.100059316,0.088289437,0.811655693,761,2.132720105
1111,Florida,-0.00171591,0.097297869,0.087385673,0.815320341,515,2.452427184
1111,Pennsylvania,0.03452841,0.096215648,0.08565026,0.818146354,367,2.283378747
1111,New York,0.002410195,0.088550731,0.085225003,0.826228175,1042,2.153550864
1111,Illinois,0.00767011,0.091533261,0.086015853,0.822451222,276,2.315217391
1111,Ohio,0.00010557,0.085008111,0.086108518,0.828882141,542,2.241697417
1111,Georgia,0.013705553,0.093334345,0.088831473,0.817825949,247,2.08097166
1111,North Carolina,0.025736118,0.098974728,0.105362799,0.795685859,197,2.182741117
1111,Michigan,-0.01439036,0.073231133,0.095208165,0.831578547,198,2.232323232
1111,New Jersey,0.012986535,0.090312009,0.083230923,0.826443314,206,2.247572816
1111,Virginia,0.039400994,0.098411164,0.082274379,0.819313317,188,2.223404255
1111,Washington,0.018303785,0.100819153,0.086203591,0.812982781,181,2.314917127
1111,Arizona,-0.015900142,0.087069803,0.0950617,0.817867601,186,2.521505376
1111,Tennessee,0.037592633,0.098957749,0.08188949,0.819126221,157,2.152866242
1111,Indiana,0.037401729,0.084478221,0.070331663,0.845179061,196,2.632653061
1111,Missouri,0.040748783,0.086707908,0.064431448,0.848859793,137,2.562043796
1111,Maryland,0.001095332,0.097165121,0.085657476,0.817165498,161,2.118012422
1111,Wisconsin,-0.024578915,0.086968254,0.102901931,0.810139074,90,2.322222222
1111,Colorado,0.010657523,0.09298343,0.071660457,0.835337983,148,2.378378378
1111,Minnesota,0.049097189,0.096433889,0.072545667,0.831037667,150,2.493333333
1111,South Carolina,0.035020267,0.092672619,0.058851296,0.848472751,75,2.413333333
1111,Alabama,0.085191061,0.104430703,0.070593085,0.824979758,94,2.159574468
1111,Louisiana,0.014770159,0.099974203,0.091120022,0.808906824,127,1.905511811
1111,Kentucky,0.073793235,0.108658007,0.063562255,0.827786275,102,2.156862745
1111,Oregon,0.042901348,0.079084697,0.077991364,0.842893788,110,2.336363636
1111,Utah,0.034459583,0.094035088,0.064546272,0.841440132,76,2.513157895
1111,Iowa,-0.015604323,0.075899799,0.087127632,0.836965526,71,2.281690141
1111,Arkansas,0.060044333,0.100172857,0.061559524,0.838274762,35,2.428571429
1111,Mississippi,0.018545886,0.09778981,0.075348333,0.82688281,50,2.52
1111,Kansas,0.055969097,0.097218056,0.074617361,0.828171528,48,2.375
1111,Nebraska,0.065590876,0.098794409,0.065741983,0.835480485,79,2.569620253
1111,West Virginia,0.043854652,0.080438269,0.071965738,0.847547213,41,2.170731707
1111,Idaho,-0.026957247,0.060606061,0.086633838,0.85272601,33,2.696969697
1111,Hawaii,0.030889514,0.070082639,0.065315278,0.86458125,24,2.375
1111,Maine,0.014,0.093592949,0.06788141,0.838535256,26,2.153846154
1111,Montana,0.009528125,0.063083333,0.122197917,0.81478125,16,1.6875
1111,South Dakota,0.036838965,0.103612179,0.080718315,0.815675916,26,3.615384615
1111,North Dakota,0.052331111,0.138683333,0.091262963,0.770062963,18,2.166666667
1111,Wyoming,0.097567917,0.155333333,0.074870833,0.769795833,4,3.5
1111,"Washington, D.C.",-0.018415268,0.073461303,0.10665977,0.819884674,87,1.988505747
1112,Rhode Island,-0.012909614,0.084869565,0.091440338,0.823711836,69,2.057971014
1112,Connecticut,0.056645032,0.111324127,0.080917302,0.807769683,105,2.295238095
1112,Massachusetts,0.015408528,0.094459005,0.084831653,0.820715121,248,2.165322581
1112,New Hampshire,-0.003057971,0.100213768,0.097907609,0.801873188,46,2.065217391
1112,Vermont,0.045805,0.119055556,0.027077778,0.853888889,15,2.2
1112,Delaware,-0.0544244,0.083843333,0.123076667,0.79302,25,1.96
1112,Oklahoma,0.010970157,0.080971316,0.066349155,0.852691969,138,2.355072464
1112,Nevada,0.0601933,0.105848478,0.072587371,0.821538807,194,2.226804124
1112,New Mexico,0.032730788,0.116252027,0.082446396,0.801297748,74,2.635135135
1112,California,0.028683048,0.103978317,0.084191066,0.811823572,1379,2.285714286
1112,Texas,0.002341099,0.093156034,0.092293111,0.814552495,897,2.260869565
1112,Florida,0.012211452,0.099398458,0.092172148,0.808430852,606,2.227722772
1112,Pennsylvania,0.023009003,0.096552507,0.085592107,0.817853743,416,2.237980769
1112,New York,0.018523909,0.092690932,0.079984414,0.827337662,934,2.173447537
1112,Illinois,0.014472237,0.095977174,0.081949251,0.822082747,467,2.267665953
1112,Ohio,-0.008177837,0.081222258,0.083159296,0.83562087,392,2.43877551
1112,Georgia,0.012672079,0.094503153,0.082850236,0.822656769,293,2.153583618
1112,North Carolina,0.020046062,0.084570098,0.081975405,0.833448404,238,2.474789916
1112,Michigan,-0.001355012,0.092050509,0.094230287,0.813712767,290,2.406896552
1112,New Jersey,0.041811918,0.096304601,0.077164368,0.826546546,274,2.321167883
1112,Virginia,0.006918544,0.095631268,0.094721456,0.809650623,244,2.266393443
1112,Washington,0.032040231,0.102009219,0.091492479,0.806497444,336,2.318452381
1112,Arizona,-0.005315871,0.08621983,0.088362855,0.825422792,213,2.131455399
1112,Tennessee,0.058644781,0.084183582,0.060506965,0.855294527,201,2.308457711
1112,Indiana,0.037508737,0.101177856,0.090639984,0.808200223,203,2.403940887
1112,Missouri,-0.011064102,0.084543958,0.085413962,0.830057783,173,2.317919075
1112,Maryland,0.043651692,0.098361757,0.076180302,0.825439423,225,2.191111111
1112,Wisconsin,0.006123646,0.09100638,0.085000651,0.82399362,128,2.3984375
1112,Colorado,0.019112624,0.090420897,0.087839598,0.821741966,179,2.424581006
1112,Minnesota,0.029407148,0.10703631,0.083387619,0.809582155,200,2.65
1112,South Carolina,-0.031927763,0.081988203,0.083593477,0.834405431,121,2.297520661
1112,Alabama,0.039203818,0.105375,0.090244821,0.804394556,117,2.581196581
1112,Louisiana,0.080471451,0.107755782,0.059493084,0.832727324,147,1.897959184
1112,Kentucky,0.042905609,0.10139765,0.073298718,0.825316987,156,2.448717949
1112,Oregon,-0.014704232,0.082972807,0.099840241,0.817194079,152,2.381578947
1112,Utah,0.044584945,0.099416784,0.070070624,0.830518461,142,2.563380282
1112,Iowa,0.023093903,0.085647292,0.073611345,0.840749767,119,2.43697479
1112,Arkansas,0.08021543,0.111540591,0.071976075,0.816497581,62,2.483870968
1112,Mississippi,0.050407785,0.113073171,0.110198171,0.776751016,82,2.012195122
1112,Kansas,0.03120766,0.124939165,0.088058696,0.78703185,69,2.391304348
1112,Nebraska,-0.001523001,0.082178355,0.092865152,0.824961207,99,2.444444444
1112,West Virginia,-0.041790495,0.081627928,0.089602252,0.828754054,37,2.216216216
1112,Idaho,0.069207763,0.101505861,0.05400641,0.844485592,39,2.461538462
1112,Hawaii,0.1402324,0.110795333,0.063694667,0.825598,25,1.88
1112,Maine,0.004431096,0.084166667,0.070182895,0.845655702,38,2.815789474
1112,Montana,-0.033155702,0.0815,0.092280702,0.82620614,19,2
1112,South Dakota,0.029654074,0.108996296,0.088857778,0.802142222,45,2.666666667
1112,North Dakota,0.003087083,0.090339583,0.069102083,0.840508333,16,2.6875
1112,Wyoming,0.046277778,0.080222222,0.017555556,0.902222222,3,1.666666667
1112,"Washington, D.C.",0.06715484,0.106996173,0.062602469,0.830422346,135,2.148148148
1113,Rhode Island,-0.051561901,0.084435965,0.108643275,0.80692076,38,2.289473684
1113,Connecticut,0.010628702,0.10635381,0.084471967,0.809176398,115,2.4
1113,Massachusetts,-0.020843438,0.094144653,0.097192239,0.808664369,185,2.243243243
1113,New Hampshire,-0.028553095,0.092528829,0.093853411,0.813622265,37,2.351351351
1113,Vermont,0.087096491,0.103096491,0.043026316,0.853890351,19,2.105263158
1113,Delaware,-0.11144529,0.055728261,0.088717391,0.85551087,23,1.869565217
1113,Oklahoma,0.003987321,0.085907817,0.083847228,0.830258192,143,2.65034965
1113,Nevada,-0.010257019,0.088849244,0.082169875,0.828993143,233,2.236051502
1113,New Mexico,0.00279619,0.081590758,0.08043316,0.837966991,110,2.472727273
1113,California,0.019040417,0.09979305,0.092030923,0.808183706,1554,2.352638353
1113,Texas,0.021121021,0.100407858,0.090382949,0.809208963,869,2.363636364
1113,Florida,-0.001798599,0.095552049,0.089153013,0.815290122,595,2.290756303
1113,Pennsylvania,0.01460558,0.106219066,0.097311527,0.796477482,388,2.273195876
1113,New York,0.004847119,0.089304492,0.086928441,0.823771475,1017,2.177974435
1113,Illinois,0.024333559,0.095923691,0.08173877,0.822335695,443,2.23476298
1113,Ohio,0.012186893,0.089893326,0.088406975,0.821711766,411,2.309002433
1113,Georgia,0.022878296,0.10275661,0.098005276,0.799233987,315,2.371428571
1113,North Carolina,0.003676476,0.087124129,0.07587131,0.837003566,201,2.402985075
1113,Michigan,0.019728954,0.09130691,0.086265569,0.822415281,256,2.25
1113,New Jersey,0.011162804,0.088934164,0.083847293,0.827211159,234,2.311965812
1113,Virginia,0.005828153,0.094068509,0.08599668,0.819935031,303,2.356435644
1113,Washington,-0.012320552,0.089856813,0.098271345,0.81187029,322,2.49068323
1113,Arizona,-0.005998358,0.081860755,0.083105314,0.83503173,265,2.501886792
1113,Tennessee,0.013976259,0.094496302,0.086831844,0.818669159,235,2.255319149
1113,Indiana,0.040385449,0.102133614,0.078509176,0.819344288,178,2.275280899
1113,Missouri,0.068419851,0.105058896,0.068327368,0.826601504,182,2.406593407
1113,Maryland,-0.025362022,0.082219259,0.102752297,0.815030758,180,2.327777778
1113,Wisconsin,0.017125864,0.091191595,0.090393524,0.818371548,150,2.486666667
1113,Colorado,0.024506777,0.101506103,0.084414151,0.814082512,229,2.340611354
1113,Minnesota,0.046999842,0.103507407,0.086077429,0.810424287,246,2.910569106
1113,South Carolina,-0.023266567,0.0882565,0.101936167,0.809805333,100,2.33
1113,Alabama,-0.019831948,0.099855337,0.09570618,0.804438951,89,2.179775281
1113,Louisiana,0.002790294,0.100040956,0.097884773,0.802066283,124,2.290322581
1113,Kentucky,-0.003778229,0.087435417,0.085220486,0.827340625,144,2.451388889
1113,Oregon,0.018070345,0.094855911,0.07688087,0.828271511,203,2.201970443
1113,Utah,0.002869288,0.08150332,0.088077829,0.830430931,109,2.412844037
1113,Iowa,0.104430757,0.129915799,0.065089985,0.804976221,95,2.463157895
1113,Arkansas,0.00958826,0.079530952,0.077419153,0.843088761,68,2.573529412
1113,Mississippi,0.053281779,0.132066667,0.118038624,0.749906283,72,2.263888889
1113,Kansas,0.072834792,0.098960126,0.080393678,0.82063815,87,2.471264368
1113,Nebraska,0.064592353,0.094738703,0.062854433,0.842431155,94,2.287234043
1113,West Virginia,0.012025345,0.069042437,0.081403548,0.849527218,51,2.490196078
1113,Idaho,-0.018146945,0.080972358,0.087892189,0.831133014,82,2.43902439
1113,Hawaii,0.09388891,0.108499679,0.060666667,0.8308625,52,2.269230769
1113,Maine,0.030325273,0.14243025,0.076384122,0.781167843,83,2.927710843
1113,Montana,0.021160076,0.091293182,0.107444697,0.80122803,22,2.681818182
1113,South Dakota,0.001823049,0.101412689,0.098929356,0.799623106,44,2.931818182
1113,North Dakota,-0.009763932,0.08660768,0.094155991,0.819241705,31,2.774193548
1113,Wyoming,0.255227381,0.224654762,0.050690476,0.724654762,7,2.285714286
1113,"Washington, D.C.",0.017077033,0.086087565,0.076421228,0.837471327,153,2.222222222
1114,Rhode Island,0.017306839,0.132337356,0.080240805,0.787397701,29,2.448275862
1114,Connecticut,0.038319706,0.094510049,0.095378922,0.810119608,68,2.588235294
1114,Massachusetts,0.081804133,0.126215278,0.069097667,0.804685389,150,2.38
1114,New Hampshire,-0.054867864,0.075840476,0.09379068,0.830340272,35,2.342857143
1114,Vermont,0.062197976,0.094583333,0.064184524,0.841214286,14,2.285714286
1114,Delaware,-0.026334,0.137636667,0.10535,0.756936667,25,1.84
1114,Oklahoma,0.003042427,0.096077193,0.085863889,0.818077193,114,2.377192982
1114,Nevada,0.028965356,0.106267761,0.091529263,0.802194466,148,2.702702703
1114,New Mexico,-0.006212473,0.089840323,0.096016129,0.814116129,62,2.35483871
1114,California,0.014831017,0.1041863,0.090101615,0.805711914,1266,2.31042654
1114,Texas,0.043488246,0.104864193,0.086724808,0.808403417,641,2.185647426
1114,Florida,0.04483731,0.10286617,0.076079037,0.821057092,470,2.257446809
1114,Pennsylvania,-0.029008735,0.087424295,0.091625253,0.820954942,297,2.117845118
1114,New York,0.015681321,0.098654571,0.089472809,0.811867595,660,2.137878788
1114,Illinois,0.024868464,0.102316635,0.095945607,0.801736052,303,2.267326733
1114,Ohio,-0.012763945,0.09547667,0.090610651,0.813922396,283,2.314487633
1114,Georgia,0.033789811,0.102078592,0.081232222,0.816687181,266,2.296992481
1114,North Carolina,-0.007426462,0.09083086,0.098682328,0.810482778,180,2.183333333
1114,Michigan,-0.039174777,0.085406404,0.109968717,0.804623721,216,2.222222222
1114,New Jersey,0.029848893,0.098194354,0.087104529,0.814712311,201,2.223880597
1114,Virginia,0.00094551,0.096174447,0.089052513,0.814763241,216,2.273148148
1114,Washington,0.010505047,0.101847863,0.092046064,0.806113763,272,2.433823529
1114,Arizona,0.024473834,0.085565546,0.076702855,0.83771463,221,2.28959276
1114,Tennessee,-0.019168936,0.092434628,0.09482817,0.812758557,160,2.24375
1114,Indiana,0.042906273,0.091348289,0.067928439,0.84070649,144,2.388888889
1114,Missouri,0.028836012,0.08425253,0.080370759,0.835381473,112,2.383928571
1114,Maryland,-0.031504673,0.085837048,0.108783233,0.805378414,166,2.108433735
1114,Wisconsin,-0.04402567,0.072724399,0.097122852,0.830160481,97,2.041237113
1114,Colorado,-0.007947189,0.090814118,0.098423379,0.81077508,163,2.411042945
1114,Minnesota,0.018557583,0.098752937,0.082309274,0.818923123,200,2.53
1114,South Carolina,0.01725012,0.100381794,0.084314859,0.815334873,83,2.192771084
1114,Alabama,0.003917076,0.085021637,0.069831287,0.845169006,57,2.421052632
1114,Louisiana,0.010659979,0.087025963,0.083515114,0.829453416,115,2
1114,Kentucky,0.075503013,0.122795791,0.083935859,0.79323468,99,2.181818182
1114,Oregon,0.002314543,0.10343474,0.086861271,0.809698469,154,2.201298701
1114,Utah,0.048566535,0.095932749,0.066703655,0.837369444,114,2.245614035
1114,Iowa,-0.047227269,0.109998843,0.109712037,0.78032037,72,2.555555556
1114,Arkansas,-0.012217222,0.081910234,0.085075439,0.833011404,57,2.175438596
1114,Mississippi,-0.029352642,0.109767073,0.10800935,0.782243902,41,2.365853659
1114,Kansas,0.071236322,0.126760267,0.088321167,0.784922785,79,2.493670886
1114,Nebraska,0.060862821,0.085677289,0.059125916,0.855187179,52,2.423076923
